StateCode,Division,YearMonth,    PCP,   TAVG,   PDSI,   PHDI,   ZNDX,   PMDI,    CDD,    HDD,   SP01,   SP02,   SP03,   SP06,   SP09,   SP12,   SP24,   TMIN,   TMAX
103,0,198404,5.02,51.4,1.79,1.79,2.02,1.79,1,446,0.92,0.92,0.83,1.01,0.67,0.53,0.79,41.6,61.3
101,0,198404,4.01,44.4,2.36,2.36,0.83,2.36,0,539,0.57,0.76,1.26,2.03,1.53,1.19,0.81,34.4,54.4
109,0,198404,1.09,49.2,4.01,4.01,-0.16,2.4,9,330,-0.12,-0.6,-0.88,0.3,0.72,0.58,2.3,36.9,61.5
106,0,198404,2.42,60.5,-0.19,1.18,-0.56,0.43,85,123,-0.6,-0.05,0,0.09,-0.16,-0.14,0.69,47.7,73.4
105,0,198404,2.99,40.9,4.18,4.18,3.93,4.18,0,675,2.02,2.05,1.75,1.91,1.02,0.78,1.5,29.6,52.1
107,0,198404,1.22,46.7,4.04,4.04,1.47,4.04,28,501,0.56,0.3,-0.34,0.53,0.87,0.79,1.78,32.5,60.8
106,0,198405,3.39,70.3,-0.45,0.78,-0.84,-0.24,245,21,-0.46,-0.78,-0.34,-0.32,-0.16,-0.55,0.37,57.7,82.9
105,0,198405,1.78,51.9,3.44,3.44,-0.93,3.02,18,367,-1,0.39,0.44,0.15,0.53,0.48,0.82,38.6,65.2
102,0,198405,3.15,52.9,2.4,2.4,0.33,2.4,13,374,-0.26,0.41,0.23,0.02,1.2,0.84,1.68,41.2,64.6
108,0,198405,3.13,48.6,3.73,3.73,2.13,3.73,1,432,1.06,1.25,1.27,0.57,0.96,1.54,2.12,37.4,59.8
104,0,198405,5.63,68.5,3.13,3.13,2.67,3.13,181,49,1.34,1.45,1.36,1.75,1.77,0.99,1.82,56.3,80.7
107,0,198405,0.74,62.2,3.53,3.53,-0.29,3.36,172,178,-0.72,-0.12,-0.13,-0.19,0.62,0.59,1.5,46.4,78
101,0,198405,7.38,53.2,3.93,3.93,5.44,3.93,9,274,2.65,2.12,2.1,2.37,2.26,1.62,1.45,42.4,63.9
109,0,198405,0.42,62.5,3.25,3.25,-1.06,1.29,93,97,-0.89,-0.68,-0.94,-0.59,0.33,0.56,2.29,47.8,77.2
103,0,198405,5.7,59.8,2.39,2.39,2.34,2.39,35,232,0.96,1.18,1.17,0.61,1.29,0.28,0.93,48.3,71.2
108,0,198406,2.93,54.8,4.21,4.21,2.6,4.21,6,248,1.56,1.72,1.74,0.73,1.27,1.76,2.32,42.9,66.7
104,0,198406,3.1,76.3,2.15,2.15,-1.96,1.29,343,1,-1.54,-0.01,0.45,0.55,1.51,0.58,1.37,64.3,88.3
103,0,198406,2.62,73.9,-0.81,1.33,-2.44,0.2,252,9,-1.42,-0.16,0.33,-0.13,1.27,0.08,0.69,62.2,85.6
109,0,198406,0.64,65.7,2.89,2.89,-0.06,0.96,116,55,0.65,-0.37,-0.42,-1.77,0.24,0.61,2.24,51.4,80
102,0,198406,5.54,66.5,2.94,2.94,2.36,2.94,135,49,1.22,0.72,1.03,0.58,1.57,1.38,2.37,55.5,77.6
107,0,198406,1.56,66.7,3.92,3.92,2.27,3.92,225,94,1.48,0.55,0.61,-0.33,0.68,0.78,1.65,52.2,81.3
106,0,198406,3.04,78.5,-0.59,-0.59,-0.55,-0.59,432,1,-0.39,-0.6,-0.82,-0.55,-0.07,-0.69,0.11,66.7,90.2
101,0,198406,4.22,65.2,3.69,3.69,0.51,3.69,133,23,0.36,1.92,1.87,1.78,2.48,1.85,1.2,53.2,77.2
105,0,198406,3.54,61.5,3.68,3.68,1.78,3.68,120,134,0.7,-0.18,0.66,0.39,0.79,0.66,1.04,48.6,74.3
108,0,198407,0.69,65.3,4.4,4.4,1.89,4.4,72,79,0.24,1.31,1.59,1.4,1.49,1.4,2.22,50,80.5
105,0,198407,1.51,69.4,3.4,3.4,0.3,3.4,216,38,-0.72,0.11,-0.5,0.23,0.52,0.29,0.75,54.8,84
107,0,198407,2.39,72.8,4.41,4.41,2.69,4.41,336,12,0.94,1.61,1,0.33,0.82,1.09,1.81,59,86.6
103,0,198407,3.94,73,-0.72,1.2,0.03,0.09,232,8,-0.06,-1.01,-0.2,0.36,0.6,0.37,0.65,61.4,84.7
101,0,198407,4.99,68,4.03,4.03,2.15,4.03,183,9,0.98,0.76,1.98,2.52,2.66,2.21,1.54,57.4,78.6
109,0,198407,1.11,75.3,3.22,3.22,1.88,1.9,326,1,2.98,1.95,0.76,-0.58,0.42,0.8,2.32,61,89.7
102,0,198407,2.93,68.7,2.48,2.48,-0.46,2.23,159,24,-0.61,0.59,0.29,0.5,0.99,1.27,1.55,56.7,80.8
104,0,198407,7.75,77,2.84,2.84,2.73,2.84,378,0,1.41,0.15,0.78,1.16,1.93,1.43,1.59,67.1,86.8
106,0,198407,2.18,80.6,-1.06,-1.06,-1.59,-1.06,513,0,-1.09,-0.92,-0.99,-0.7,-0.42,-0.56,0.03,68.1,93.1
103,0,198408,2.49,74.3,-1.36,-1.36,-2.16,-1.36,275,5,-1.29,-1,-1.47,-0.03,-0.29,0.48,0.34,62.6,86
108,0,198408,1.05,65,4.44,4.44,1.47,4.44,71,77,0.65,0.49,1.32,1.72,0.93,1.24,2.18,50.1,79.9
107,0,198408,3.06,70.8,5.23,5.23,3.81,5.23,292,21,1.93,1.93,2.38,1.48,0.96,1.42,1.83,57.9,83.7
104,0,198408,4.45,77.5,-0.17,2.38,-0.5,2.11,398,0,-0.55,0.58,-0.22,0.83,1.34,1.54,1.56,67.4,87.5
106,0,198408,2.7,80.5,-1.21,-1.21,-0.8,-1.21,514,0,-0.14,-0.89,-0.9,-0.87,-0.72,-0.48,0.12,68.3,92.8
102,0,198408,2.5,70.3,1.42,1.42,-2.43,0.11,204,18,-1,-1.13,-0.11,0.01,-0.15,0.87,1.35,58.4,82.3
109,0,198408,0.94,73.2,3.59,3.59,2.09,2.81,287,2,1.65,2.47,2.32,0.1,-0.12,0.66,2.32,59.1,87.3
101,0,198408,3.58,69.1,-0.11,3.5,-0.33,3.32,219,7,-0.16,0.45,0.5,1.99,2.27,2.05,1.57,58.8,79.4
105,0,198408,1.38,70.1,2.69,2.69,-1.07,2.21,235,31,-0.62,-0.99,-0.19,0.11,-0.08,0.19,0.62,55.3,84.8
109,0,198409,0.37,68.5,3.07,3.07,-0.45,2.13,265,9,0,0.96,1.83,0.62,-1.19,0.52,2.19,53.7,83.2
103,0,198409,3.43,64.7,0.05,-1.17,0.16,-1,68,99,0.06,-0.71,-0.65,-0.19,-0.47,0.84,0.45,52.7,76.7
108,0,198409,1.39,54.5,4.12,4.12,0.4,4.12,7,233,0.13,0.38,0.37,1.6,0.77,1.27,2.1,41.2,67.8
104,0,198409,2.51,71.2,-0.7,1.59,-1.64,0.58,230,23,-1.32,-1.49,-0.27,0.07,0.29,1.21,1.39,59.5,82.9
105,0,198409,1.29,52.6,2.4,2.4,-0.04,1.85,24,313,-0.3,-0.65,-1.02,-0.05,-0.23,0.15,0.38,39,66.2
101,0,198409,2.04,57.2,-0.66,2.58,-1.68,1.7,21,156,-1.41,-1.28,-0.49,1.12,1.17,1.91,1.43,45.6,68.9
106,0,198409,2.13,72.1,-1.54,-1.54,-1.35,-1.54,282,12,-0.9,-0.84,-1.2,-1.35,-1.07,-0.51,0.13,59.8,84.4
107,0,198409,1.28,64.3,4.7,4.7,0.03,4.65,195,130,-0.12,1.21,1.4,1.4,0.5,1.21,1.66,50.1,78.4
102,0,198409,3.12,56.3,1.23,1.23,-0.12,-0.11,14,223,-0.08,-0.71,-0.92,0.08,-0.19,0.64,1.34,44.8,67.8
102,0,198410,4.65,49.6,2.3,2.3,3.6,2.29,4,430,2.11,1.28,0.6,0.57,0.73,1.14,1.69,40.2,58.9
109,0,198410,1.47,51.8,3.24,3.24,1.46,2.65,13,216,0.7,0.47,1.03,1.26,-0.16,0.58,2.1,40.4,63.1
106,0,198410,6.98,64,1.83,1.83,5.49,1.83,151,78,2.2,1.44,1.25,0.21,0.17,0.21,0.84,53.9,74
103,0,198410,5.28,59.7,0.78,0.78,2.19,0.78,34,231,1.63,1.21,0.55,0.15,0.63,0.85,1.01,49.9,69.5
107,0,198410,2.27,48.3,5.57,5.57,4.05,5.57,33,456,1.5,1.12,1.81,1.9,1.38,1.51,1.91,37,59.6
108,0,198410,3.27,42.6,4.24,4.24,1.64,4.24,0,558,0.67,0.54,0.66,1.63,1.67,1.65,2.07,32.9,52.2
101,0,198410,2.69,52.2,-1.14,1.77,-1.65,0.23,12,290,-0.46,-1.36,-1.27,0.68,1.2,1.77,1.56,41.5,62.8
105,0,198410,1.77,42.1,2.92,2.92,2.3,2.92,1,613,0.89,0.3,-0.05,-0.43,0.15,0.38,0.1,30.5,53.6
104,0,198410,2.51,68.7,-1.23,0.82,-1.8,-0.91,186,49,-0.39,-1.26,-1.5,-0.39,0.24,1.13,1.27,57.6,79.9
108,0,198411,7.21,34.9,5.29,5.29,4.47,5.29,0,740,1.44,1.7,1.63,2.15,2.62,1.62,2.58,28.7,41.1
101,0,198411,3.14,37.5,-1.43,1.18,-1.23,-0.76,0,715,-0.27,-0.58,-1.32,-0.63,0.77,1.26,1.42,28.1,46.8
105,0,198411,0.85,31.4,2.67,2.67,0.13,2.66,0,938,-0.18,0.6,0.16,-0.1,0.15,-0.01,0.11,20.6,42.3
103,0,198411,4.77,42.1,1.48,1.48,2.34,1.48,0,713,1.23,1.96,1.6,0.25,0.96,0.62,1.01,31.5,52.7
109,0,198411,4.21,43.8,4.15,4.15,3.74,4.15,0,442,1.74,1.78,1.7,2.21,1.05,0.46,2.19,34.2,53.4
102,0,198411,1.7,33.1,2.41,2.41,1.05,2.41,0,889,-0.04,1.66,1.05,0.69,0.67,0.54,1.35,24,42.2
106,0,198411,2.86,51.6,2.29,2.29,1.94,2.29,20,329,0.47,2.05,1.42,0.55,0.23,0.15,0.68,39.9,63.3
107,0,198411,0.87,41,5.05,5.05,0.17,5.05,4,633,0.16,1.27,0.96,1.99,1.58,1.22,1.82,28,53.9
104,0,198411,2.72,52,-1.33,-1.33,-0.68,-1.33,40,367,-0.03,-0.31,-1.04,-1.07,0.13,0.71,1.18,39.5,64.5
106,0,198412,3.17,49.5,2.86,2.86,2.42,2.86,36,369,0.78,0.72,2.13,0.98,0.28,0.24,0.35,39.3,59.7
104,0,198412,1.76,54.3,-2.33,-2.33,-3.43,-2.33,54,339,-1.68,-1.14,-1.16,-1.16,-0.57,-0.23,0.96,42.5,66.1
101,0,198412,3.33,32.2,-1.29,1.05,-0.03,-0.81,0,856,0.06,-0.17,-0.47,-0.71,0.59,0.65,1.51,23.7,40.8
105,0,198412,0.96,15.4,2.59,2.59,0.58,2.59,0,1421,0.4,0.05,0.66,-0.44,0.14,-0.01,0.1,4.4,26.4
103,0,198412,3.99,40.4,1.77,1.77,1.35,1.77,1,823,0.77,1.29,1.96,1.06,0.98,0.65,0.72,30.8,49.9
109,0,198412,2.18,35.3,3.96,3.96,0.71,3.96,0,640,-0.11,0.95,1.06,1.46,1.16,-0.26,2.04,26.3,44.2
107,0,198412,2.12,33.4,5.71,5.71,3.54,5.71,0,892,1.81,1.35,1.99,2.18,2.04,1.34,1.95,22.9,43.9
102,0,198412,2.12,20.3,3.01,3.01,2.54,3.01,0,1233,1.64,0.75,1.91,0.48,0.99,0.74,1.28,11.4,29.3
108,0,198412,3.54,23.6,-0.34,4.41,-1.02,3.97,0,1052,-0.61,0.65,0.83,0.87,1.45,1.07,2.27,16.1,31.1
104,0,198501,3.12,39.4,-2.32,-2.32,-0.69,-2.32,12,729,-0.45,-1.36,-1.12,-1.91,-1.04,-0.31,0.83,28.2,50.5
108,0,198501,0.62,23.7,-1.95,2.31,-4.93,0,0,1047,-2.88,-2.11,-0.62,-0.31,0.28,0.57,1.63,15.9,31.4
107,0,198501,1.11,29.9,5.69,5.69,1.69,5.69,0,997,0.43,1.43,1.22,2.04,2.14,1.6,1.93,18.9,41
105,0,198501,0.44,14,-0.34,1.98,-1.03,1.48,0,1541,-1.75,-0.66,-0.6,-0.39,-0.6,-0.05,0.09,3.2,24.7
103,0,198501,2.19,22.3,1.35,1.35,-0.72,0.93,0,1365,-0.5,0.11,0.7,0.78,0.49,0.82,0.79,13.9,30.8
106,0,198501,2.04,35.8,2.96,2.96,1.17,2.96,2,808,-0.11,0.39,0.48,1.24,0.39,0.33,0.38,24.8,46.9
101,0,198501,1.49,17.3,-1.98,-1.98,-2.45,-1.98,0,1312,-1.94,-1.06,-1.02,-1.74,0.07,0.58,1.33,8.9,25.7
102,0,198501,0.92,11,2.69,2.69,-0.01,2.63,0,1586,-0.31,0.9,0.44,0.66,0.66,0.8,1.23,1.4,20.6
109,0,198501,0.73,35.6,-0.61,2.95,-1.82,2.18,0,622,-1.58,-1.05,0.01,0.31,0.44,-0.2,1.73,25.4,45.8
101,0,198502,2.4,24.8,-1.98,-1.98,-0.62,-1.98,0,987,-0.29,-1.65,-1.16,-1.87,-1.13,0.24,1.33,15.4,34.3
102,0,198502,1.27,15.1,2.7,2.7,0.86,2.7,0,1317,0.61,0.06,1.02,1.28,0.95,0.87,1.36,5.4,24.8
103,0,198502,3.27,28.4,1.55,1.55,1,1.54,0,1075,0.67,-0.04,0.36,1.41,0.33,0.94,1.04,19,37.7
104,0,198502,4.41,47.1,-1.86,-1.86,0.67,-1.5,29,470,0.33,-0.11,-0.88,-1.43,-1.43,-0.34,0.55,36,58.2
105,0,198502,0.46,17.3,-0.62,1.46,-0.93,0.53,0,1287,-1.75,-2.25,-1.39,-0.4,-0.44,-0.13,0.08,6.1,28.5
107,0,198502,0.73,32.1,5.45,5.45,1.06,5.45,1,843,-0.44,-0.01,1,1.29,2.12,1.67,1.88,19.2,45.1
106,0,198502,3.04,41.4,3.34,3.34,2.06,3.34,3,577,0.94,0.52,0.74,1.54,0.8,0.47,0.36,30.7,52
108,0,198502,2.73,26,-2.11,1.71,-1.09,-0.9,0,871,-0.47,-2.14,-1.94,-0.56,-0.14,0.39,1.2,16.5,35.5
109,0,198502,1.33,39.2,-0.92,2.26,-1.14,1.03,0,484,-0.77,-1.66,-1.4,-0.28,0.17,-0.3,1.1,27.3,51.1
107,0,198503,1.56,42.1,5.49,5.49,1.8,5.49,6,644,0.91,0.36,0.44,1.48,1.86,1.76,1.81,29.4,54.8
102,0,198503,2.53,34.5,2.95,2.95,1.58,2.95,0,902,1.26,1.33,0.95,2.47,0.73,1.21,1.42,24.8,44.1
101,0,198503,3.06,34.5,-1.99,-1.99,-0.65,-1.99,0,785,-0.31,-0.44,-1.59,-1.37,-1.35,0.02,1.08,23.6,45.5
109,0,198503,2.2,42.5,-0.65,2.21,0.53,1.16,1,523,0.12,-0.53,-1.25,-0.2,0.15,-0.02,0.49,31,54
103,0,198503,4.32,46.3,1.45,1.45,0.19,1.45,6,639,0.45,0.7,0.2,1.62,0.91,0.91,1.2,35.5,57.1
108,0,198503,2.85,33.3,-1.98,1.44,-0.27,-1.11,0,797,-0.28,-0.55,-2.02,-0.62,-0.54,0.16,0.82,22.8,43.8
105,0,198503,1.21,32.7,-0.59,1.28,-0.1,0.28,2,911,0.19,-0.77,-1.66,-0.21,-0.89,-0.15,-0.13,20.6,44.7
104,0,198503,1.9,57.2,-2.95,-2.95,-3.84,-2.95,66,270,-1.77,-1,-1.07,-1.49,-1.57,-1.04,-0.11,44.4,69.9
106,0,198503,3.24,56.7,3.11,3.11,0.33,3.11,68,226,0.6,0.99,0.66,1.95,1.12,0.5,0.38,45.7,67.8
108,0,198504,1.62,45.6,-2.32,0.75,-1.63,-2.14,0,499,-0.94,-0.77,-0.9,-1.01,-0.72,-0.18,0.77,33.3,57.9
109,0,198504,0.26,55.2,-1.43,1.13,-2.55,-0.82,23,226,-2.01,-0.6,-1.03,-0.61,-0.33,-0.2,0.14,40.7,69.6
103,0,198504,2.47,57.4,-0.9,-0.9,-2.7,-0.9,13,273,-1.29,-0.43,-0.04,0.39,0.61,0.36,0.56,45.3,69.4
105,0,198504,1.41,46.7,-1.19,-1.19,-1.99,-1.19,5,489,-0.61,-0.5,-1.02,-1.22,-0.87,-0.91,-0.06,32.8,60.5
106,0,198504,3.16,64.3,2.7,2.7,-0.26,2.53,112,70,0.15,0.45,0.75,0.72,1.39,0.66,0.41,52,76.6
101,0,198504,1.66,46.5,-3.03,-3.03,-3.72,-3.03,1,436,-1.96,-1.54,-1.49,-1.93,-2.16,-0.58,0.36,34.8,58.1
102,0,198504,2.69,48.5,2.38,2.38,-0.82,1.98,2,450,0.23,0.88,0.98,0.99,1.06,0.98,1.62,36.9,60
104,0,198504,2.02,63.7,-3.5,-3.5,-2.55,-3.5,85,96,-1.29,-2.04,-1.4,-1.72,-2.47,-1.58,-0.64,50.3,77.2
107,0,198504,1.59,52.4,5.45,5.45,1.58,5.45,57,345,1.1,1.24,0.8,1.2,1.81,1.85,1.99,37.7,67.2
108,0,198505,1.72,51.8,-2.37,-2.37,-0.86,-2.37,3,350,-0.43,-1.01,-0.96,-2.14,-0.89,-0.52,0.78,38.9,64.7
101,0,198505,3.86,56.6,-2.77,-2.77,-0.16,-2.77,30,183,0.21,-0.94,-1.03,-1.61,-1.99,-1.39,0.17,44.2,69.1
106,0,198505,2.87,71.3,1.81,1.81,-1.84,0.84,258,13,-0.96,-0.63,-0.17,0.28,1.1,0.52,0.07,59.2,83.4
109,0,198505,0.35,59.3,-1.84,-1.84,-1.67,-1.84,38,185,-1.12,-2.19,-1,-1.78,-0.64,-0.22,0.13,44.9,73.6
107,0,198505,1.13,59.9,5.56,5.56,2,5.56,125,188,0.17,0.83,1.06,1.23,1.37,1.95,1.84,45.3,74.4
102,0,198505,3.49,59.2,1.95,1.95,-0.56,1.27,51,209,0.06,0.11,0.57,0.95,1.45,1.13,1.41,46.6,71.7
104,0,198505,3.61,70.2,-3.4,-3.4,-0.8,-3.4,212,31,-0.12,-1,-1.77,-1.6,-1.93,-1.89,-0.62,58.2,82.2
103,0,198505,4.29,64.4,-0.9,-0.9,-0.27,-0.9,89,130,0.04,-0.71,-0.35,-0.14,0.81,0.07,0.19,52.6,76.2
105,0,198505,2.34,57,-1.69,-1.69,-1.87,-1.69,55,244,-0.26,-0.57,-0.51,-1.07,-0.68,-0.72,-0.16,42.6,71.3
104,0,198506,4.33,76.5,-3.29,-3.29,-0.71,-3.29,359,2,-0.42,-0.42,-1.06,-1.35,-1.65,-1.64,-0.74,65,88
108,0,198506,1.4,58.9,-2.42,-2.42,-0.88,-2.42,21,178,-0.34,-0.62,-1.02,-2.17,-0.97,-0.89,0.68,44.6,73.1
106,0,198506,3.83,76.9,1.8,1.8,0.52,1.01,403,2,0.25,-0.45,-0.34,0.16,1.33,0.69,0.03,65,88.8
105,0,198506,1.77,60.2,-2.38,-2.38,-2.59,-2.38,76,155,-1.43,-1.2,-1.3,-1.67,-1.18,-1.48,-0.54,46.1,74.3
109,0,198506,0.22,70.7,-2.39,-2.39,-2.23,-2.39,168,25,-0.6,-1.38,-2.18,-1.99,-0.67,-0.31,0.1,54.9,86.4
103,0,198506,4.59,69.3,0.37,0.37,1.11,-0.43,141,42,0.31,0.12,-0.45,-0.27,0.89,0.45,0.35,58.3,80.3
107,0,198506,0.75,69.1,5.74,5.74,2.26,5.74,270,66,-0.27,-0.08,0.56,0.56,1.37,1.76,1.73,52.9,85.2
101,0,198506,3.76,61.1,0.2,-2.28,0.6,-1.97,55,79,-0.03,0.1,-0.82,-1.62,-1.51,-1.48,0.23,50.6,71.6
102,0,198506,3.15,61.7,1.49,1.49,-0.76,0.47,56,125,-0.8,-0.6,-0.41,-0.05,1.18,0.31,1.16,49.7,73.7
106,0,198507,2.84,80.5,1.53,1.53,-0.25,0.62,503,0,-0.36,-0.05,-0.56,0.09,0.28,0.82,0.2,68.3,92.8
109,0,198507,0.54,76,-2.67,-2.67,-1.56,-2.67,320,0,1.14,0.1,-0.86,-1.3,-0.75,-0.46,0.17,61.1,91
108,0,198507,0.59,69.1,-2.67,-2.67,-1.5,-2.67,145,28,-0.02,-0.38,-0.65,-1.18,-1.2,-0.9,0.43,52.9,85.4
105,0,198507,1.62,70.4,-2.98,-2.98,-2.53,-2.98,225,28,-0.51,-1.44,-1.27,-1.51,-1.6,-1.41,-0.74,55.2,85.7
104,0,198507,6.9,77.8,0.45,-2.5,1.35,-1.9,403,0,0.91,0.34,0.13,-0.91,-1.31,-1.82,-0.24,67.8,87.9
102,0,198507,3.1,68.6,1.25,1.25,-0.25,0.13,173,23,-0.41,-0.97,-0.75,-0.14,0.02,0.35,1.06,56.2,81.1
103,0,198507,3.51,74.6,0.22,0.22,-0.34,-0.5,277,4,-0.5,-0.14,-0.15,-0.2,0.14,0.35,0.5,63.3,86
101,0,198507,3.76,68.3,0.18,-2.05,-0.01,-1.69,204,7,-0.19,-0.18,-0.07,-1.03,-1.43,-1.83,0.44,56.7,79.9
107,0,198507,2.32,73.5,6.06,6.06,2.74,6.06,368,12,0.82,0.48,0.46,0.81,1.18,1.82,1.93,59,88.1
102,0,198508,4.56,64.6,1.86,1.86,2.21,1.51,98,69,1.01,0.42,-0.2,0.16,0.44,1.02,1.25,54,75.2
104,0,198508,6.8,77.1,1.2,-1.45,2.39,0.14,388,0,1.09,1.28,0.83,-0.68,-0.97,-1.41,0.17,67.4,86.8
109,0,198508,0.06,71.4,-2.97,-2.97,-1.74,-2.97,219,7,-1.55,-0.08,-0.6,-1.2,-1.98,-0.72,-0.08,55.2,87.6
103,0,198508,5.28,71.8,1.31,1.31,3.33,1.31,202,18,1.65,0.85,0.7,0.04,0.17,1.03,1.03,61.7,81.9
105,0,198508,2.34,63.8,0.32,-2.36,0.95,-1.91,106,96,1.09,0.27,-0.75,-0.87,-1.2,-0.94,-0.51,50.1,77.5
101,0,198508,4.04,66.3,0.42,-1.58,0.77,-0.84,165,18,0.29,-0.07,-0.11,-0.82,-1.28,-1.63,0.46,55.4,77.3
108,0,198508,0.69,61.8,-2.71,-2.71,-0.94,-2.71,47,95,0.07,-0.13,-0.4,-1.03,-2.17,-0.97,0.26,46.9,76.7
107,0,198508,1.05,71.8,4.64,4.64,-2.39,3.71,320,23,-1.59,-0.6,-0.71,0.32,0.78,1.04,1.56,56.6,87.1
106,0,198508,2.8,81,1.28,1.28,-0.28,0.25,545,1,-0.03,-0.37,-0.16,-0.28,0.13,0.81,0.31,68.7,93.3
106,0,198509,4.26,73.7,1.62,1.62,1.41,1.08,337,8,0.95,0.63,0.26,-0.09,0.24,1.25,0.55,62,85.4
103,0,198509,2.03,66.8,0.67,0.67,-1.5,-0.28,103,62,-1.29,0.2,-0.13,-0.51,-0.36,0.73,1.06,54.8,78.9
107,0,198509,2.15,60.8,5.17,5.17,3.02,5.17,123,172,1.23,-0.14,0.33,0.56,0.59,1.4,1.69,47,74.5
108,0,198509,2.7,51.4,0.96,-1.46,2.89,-0.19,1,293,1.54,1.22,1.08,-0.22,-1.74,-0.69,0.48,40.1,62.8
101,0,198509,4.18,61,0.64,-1.15,0.8,-0.07,60,81,0.46,0.48,0.21,-0.46,-1.15,-1.15,0.71,49.7,72.4
105,0,198509,2.64,52.2,1.39,-1.01,3.31,0.82,24,319,1.48,1.67,1.09,-0.24,-0.64,-0.35,-0.21,41.3,63.1
102,0,198509,5.06,58.4,2.72,2.72,3.14,2.72,33,161,1.39,1.59,1.13,0.55,0.82,1.62,1.5,48.8,68.1
109,0,198509,1.03,61.3,0.65,-2.02,1.95,-1.16,75,70,1.36,0.6,0.86,-1.26,-1.81,-0.52,-0.1,48.2,74.4
104,0,198509,2.89,72.5,0.71,-1.67,-1.1,-0.53,259,13,-0.98,0.03,0.51,-0.36,-0.9,-1.26,-0.03,61.2,83.7
107,0,198510,1.98,52.7,5.48,5.48,2.53,5.48,54,351,1.21,1.64,0.66,0.73,0.98,1.28,1.72,39.3,66
109,0,198510,0.98,55,0.56,-1.83,-0.06,-0.96,26,168,0.03,0.68,0.27,-0.39,-1.06,-0.7,-0.12,41.5,68.5
103,0,198510,4,58.1,1.11,1.11,1.53,0.96,23,275,0.86,-0.19,0.6,0.23,0.13,0.44,0.95,47.4,68.7
101,0,198510,2.81,49.9,0.44,-1.17,-0.41,-0.25,5,360,-0.36,-0.06,0.04,-0.06,-0.8,-1.18,0.54,39.2,60.7
108,0,198510,3.47,44.1,1.43,-0.74,1.71,1.2,0,517,0.82,1.55,1.37,0.64,-0.25,-0.66,0.73,33.1,55
106,0,198510,5.56,64.2,2.68,2.68,3.7,2.68,143,75,1.65,1.69,1.55,0.77,0.95,0.95,0.86,53.9,74.5
102,0,198510,2.82,46.8,3.18,3.18,2.22,3.18,1,505,0.53,1.34,1.57,0.68,0.96,1.1,1.56,36.4,57.3
105,0,198510,1.32,43.6,1.58,-0.57,1,1.55,1,592,0.18,1.16,1.48,-0.04,-0.36,-0.58,-0.23,31,56.2
104,0,198510,4.76,67.9,1.16,-0.97,1.57,0.71,199,73,1.14,0.08,0.69,0.56,-0.43,-0.89,0.18,58.1,77.7
108,0,198511,3.81,25.6,1.47,1.47,0.56,1.47,0,1010,-0.24,0.11,0.66,0.4,-0.22,-1.41,0.12,18.2,33
105,0,198511,1.48,17,2.04,2.04,1.88,2.04,0,1338,1.24,0.84,1.48,0.4,0.03,-0.28,-0.27,8.1,25.9
107,0,198511,1.83,39.5,5.93,5.93,3.06,5.93,4,714,1.7,1.83,2.06,1.25,1.54,1.68,1.78,28,51.1
109,0,198511,3.03,40.9,1.22,-0.93,2.13,0.78,0,468,1.04,0.86,1.17,0.9,-0.06,-1.1,-0.41,31,50.9
104,0,198511,5.43,62.2,1.91,1.91,2.62,1.91,105,151,1.62,1.71,0.95,1.31,0.07,-0.4,0.15,52.7,71.6
102,0,198511,3.11,26.2,4.22,4.22,4.11,4.22,0,1000,1.51,1.37,1.73,1.24,1.3,1.53,1.43,18.8,33.6
106,0,198511,2.76,53.6,2.79,2.79,1.14,2.79,56,262,0.39,1.49,1.63,1.24,0.83,0.97,0.78,43.1,64
101,0,198511,6.17,40.2,1.71,1.71,3.94,1.71,0,600,1.95,1,1.03,0.68,0.03,-0.45,0.5,33,47.4
103,0,198511,7.69,47.1,3.02,3.02,6.05,3.02,2,582,2.97,2.62,1.69,1.78,1.07,1.08,1.19,38.9,55.3
104,0,198512,2.42,43.7,-0.3,1.42,-0.89,0.93,18,603,-1,0.62,1.06,1.15,0.35,-0.27,-0.38,31.9,55.4
106,0,198512,1.66,39.7,2.64,2.64,0.4,2.64,2,674,-0.84,-0.26,0.98,0.93,0.49,0.67,0.58,27.3,52.2
108,0,198512,1.78,21.9,-1.06,-1.06,-3.17,-1.06,0,1089,-1.82,-1.28,-0.84,-0.43,-0.78,-1.8,-0.5,14,29.8
103,0,198512,2.09,26.3,-0.19,2.52,-0.57,2.22,0,1255,-0.89,1.76,1.86,1.29,0.67,0.69,0.99,16.8,35.8
105,0,198512,0.62,15.9,1.7,1.7,-0.4,1.45,0,1515,-0.71,0.56,0.47,1.09,-0.09,-0.43,-0.31,5.8,26.1
101,0,198512,2.11,22.8,-0.64,0.89,-1.93,-0.14,0,1143,-1.13,0.8,0.37,0.34,-0.13,-0.71,0.01,14.6,31.1
107,0,198512,0.54,32.7,5.1,5.1,-0.67,4.8,0,921,-0.89,0.69,1.24,1.01,1.07,1.04,1.5,19.9,45.5
109,0,198512,1.53,38,0.78,-1.14,-0.92,0.16,0,538,-0.61,0.15,0.1,0.32,-0.47,-1.29,-1.13,27.9,48.2
102,0,198512,1.4,9.2,4.13,4.13,1.04,4.13,0,1596,0.33,1.37,1.26,1.54,1.06,1.3,1.46,-0.1,18.5
