StateCode,Division,YearMonth,    PCP,   TAVG,   PDSI,   PHDI,   ZNDX,   PMDI,    CDD,    HDD,   SP01,   SP02,   SP03,   SP06,   SP09,   SP12,   SP24,   TMIN,   TMAX,
      106,      00,   198202,   2.27,   42.2,   1.34,   1.34,    .82,    .91,      5,    545,    .09,    .09,   -.74,   -.13,    .35,    .42,   -.31,   30.8,   53.6,
      108,      00,   198203,   3.62,   36.5,   3.36,   3.36,    .38,   3.36,      0,    737,    .37,    .95,   1.04,   1.63,   1.53,   1.79,   1.22,   27.6,   45.4,
      103,      00,   198203,   3.83,   43.5,   2.13,   2.13,   -.13,   1.78,      4,    750,     .1,   -.12,    .75,    .12,    .32,   1.15,   -.46,   32.6,   54.4,
      102,      00,   198203,   2.07,   27.3,   1.88,   1.88,   1.05,   1.69,      0,   1106,    .62,   -.31,    .57,    .42,    .47,    .59,      0,   18.4,   36.3,
      109,      00,   198203,   4.19,   43.2,   3.08,   3.08,   3.58,   3.08,      1,    506,   1.29,    .65,    .53,   1.29,    1.2,   1.07,    .31,   33.5,   52.9,
      101,      00,   198203,   2.74,   31.5,   -.34,    .99,   -.83,    .16,      0,    897,   -.63,   -.37,   -.01,    .13,    .31,    .44,   -.53,   21.1,     42,
      105,      00,   198203,   1.65,   29.6,    .63,  -1.26,   1.25,   -.13,      0,   1043,   1.38,   1.04,   1.56,    1.3,    .96,    .61,   -.26,   19.4,   39.8,
      107,      00,   198203,    1.5,   42.3,    .25,  -1.34,    .58,   -.78,      6,    631,    .81,    .53,    .72,    .58,    .75,    .79,   -.17,   29.7,   54.9,
      106,      00,   198203,   1.72,   55.5,    .62,    .62,  -1.76,   -.56,     57,    250,  -1.04,   -.66,   -.49,   -.17,   -.28,    .18,   -.66,   43.7,   67.3,
      104,      00,   198203,    3.2,   56.7,    .42,  -2.23,  -2.17,  -1.34,     73,    289,   -.87,    .11,    .41,    .23,    -.2,    -.7,  -1.75,   45.1,   68.3,
      106,      00,   198204,   2.93,   60.4,    .62,    .62,    .19,   -.44,     69,    131,   -.07,   -.69,   -.55,     -1,   -.38,    .31,   -.73,   48.5,   72.4,
      104,      00,   198204,    5.3,   60.4,   1.15,  -1.23,   2.32,    .46,     85,    178,    1.2,    .15,    .66,    .65,    .35,   -.11,  -1.67,   48.8,   71.9,
      103,      00,   198204,   2.99,     49,   1.75,   1.75,   -.48,   1.16,      0,    526,   -.71,   -.41,   -.49,   -.31,   -.27,    .82,   -.47,   37.2,   60.9,
      102,      00,   198204,   2.27,     40,   1.79,   1.79,    .31,   1.66,      0,    720,   -.29,    .04,   -.47,    -.4,    .31,    .19,    .05,   28.5,   51.4,
      108,      00,   198204,   3.25,   39.2,   3.81,   3.81,   2.37,   3.81,      0,    632,   1.04,    .79,   1.19,   1.63,    1.7,   1.91,   1.37,   27.9,   50.5,
      105,      00,   198204,   1.32,     39,    .61,  -1.09,    .12,    .06,      0,    706,   -.77,    .07,   -.06,    .63,    .28,    .77,   -.16,   26.4,   51.7,
      101,      00,   198204,   3.44,   41.6,   -.17,   1.02,    .41,    .34,      0,    591,    .06,   -.41,   -.32,   -.43,    .19,    .33,   -.65,   29.9,   53.2,
      107,      00,   198204,    .47,   48.8,   -.39,   -1.6,  -1.18,  -1.48,     36,    441,  -1.53,    -.1,   -.12,   -.08,    .31,    .68,    -.4,   34.2,   63.4,
      109,      00,   198204,   2.41,   48.7,   3.54,   3.54,   2.32,   3.54,      7,    355,   1.26,   1.53,    .97,   1.26,   1.38,   1.31,    .49,   36.3,     61,
      108,      00,   198205,   1.13,   49.1,   2.96,   2.96,  -1.36,   2.37,      1,    391,  -1.29,   -.07,    .11,   1.57,   1.63,   1.64,   1.15,   36.1,     62,
      101,      00,   198205,   2.72,   57.7,   -.81,   -.81,  -1.98,   -.81,     30,    182,    -.8,   -.52,   -.83,   -.34,     .1,    .13,    -.6,   45.1,   70.2,
      104,      00,   198205,   3.58,   70.9,    .78,  -1.35,   -.75,    .03,    213,     20,   -.15,    .73,    .03,    .88,    .12,   -.12,  -1.89,   58.2,   83.6,
      105,      00,   198205,   4.15,   51.4,   1.98,   1.98,   4.32,   1.98,     32,    350,   1.57,    .97,    1.3,   1.59,   1.03,   1.06,     .3,     40,   62.8,
      102,      00,   198205,   4.51,   59.5,   2.03,   2.03,   1.25,   2.03,     65,    186,    .98,    .52,    .66,    .55,    .32,    .96,     .6,   48.5,   70.4,
      109,      00,   198205,    .44,   58.8,   2.99,   2.99,   -.57,    2.7,     37,    175,   -.83,    .67,   1.28,    .75,   1.32,   1.17,    .34,   44.7,   72.8,
      103,      00,   198205,   4.64,   67.2,   1.46,   1.46,   -.35,    .68,    135,     85,    .28,   -.25,    -.2,    .05,   -.21,    .47,   -.31,   54.9,   79.4,
      107,      00,   198205,   1.45,   57.2,    -.2,  -1.28,    .45,   -.89,     93,    254,    .82,   -.18,    .28,    .17,    .37,    .55,   -.41,   42.8,   71.6,
      106,      00,   198205,   5.67,   70.3,   1.35,   1.35,   2.39,   1.05,    238,     15,   1.45,    .94,    .34,   -.26,   -.03,    .39,   -.63,   59.2,   81.3,
      104,      00,   198206,   6.46,   75.7,   1.54,   1.54,   2.52,   1.54,    334,      3,   1.16,    .67,   1.19,    .99,     .7,     .3,  -1.36,   65.3,   86.2,
      107,      00,   198206,    .82,   65.7,   -.38,  -1.35,   -.59,  -1.15,    196,    109,   -.08,    .51,   -.26,    .31,    .31,    .51,   -.23,   49.9,   81.5,
      103,      00,   198206,   4.33,   67.8,   1.65,   1.65,   1.03,   1.24,    110,     58,    .09,    .16,   -.21,    .26,   -.11,     .1,   -.26,   56.8,   78.7,
      105,      00,   198206,   2.87,   58.9,   2.12,   2.12,   1.02,   2.12,     57,    183,   -.03,    1.1,    .68,   1.14,   1.21,   1.14,    .42,   46.5,   71.3,
      102,      00,   198206,   2.84,     60,   1.51,   1.51,   -.91,   1.03,     41,    151,  -1.09,   -.14,   -.26,   -.07,    .02,    .17,    .31,   48.2,   71.9,
      106,      00,   198206,   4.49,   75.7,   1.88,   1.88,   2.01,   1.88,    387,      4,    .76,   1.45,    1.1,    .51,    .39,    .27,   -.28,   64.5,   86.9,
      101,      00,   198206,   6.24,   61.4,   1.54,   1.54,   4.62,   1.54,     48,     82,   1.71,     .8,    .62,    .43,    .41,    .52,   -.25,   51.3,   71.5,
      108,      00,   198206,   1.84,   58.8,   2.61,   2.61,   -.13,   1.92,     27,    142,    .27,   -.77,    .02,    .89,   1.61,   1.49,   1.13,   46.1,   71.4,
      109,      00,   198206,    .78,   64.8,    3.1,    3.1,   1.25,    3.1,     69,     98,    .96,    -.1,    .85,    .72,   1.34,   1.28,     .4,   51.2,   78.3,
      108,      00,   198207,   1.46,   62.9,   2.72,   2.72,   1.13,   2.41,     47,    108,   1.57,   1.02,   -.04,      1,   1.57,   1.63,   1.24,   49.7,     76,
      104,      00,   198207,   6.17,   78.6,   1.73,   1.73,   1.04,   1.73,    431,      0,    .42,    .99,    .68,    .87,    .85,    .55,  -1.11,   68.7,   88.5,
      103,      00,   198207,   4.24,   75.8,   1.66,   1.66,    .55,   1.37,    311,      1,    .23,    .13,    .17,   -.23,   -.18,    -.2,   -.23,   65.2,   86.4,
      107,      00,   198207,   1.89,   72.4,    .07,  -1.14,    .21,   -.78,    330,     18,    .05,   -.05,    .42,    .09,    .06,    .36,   -.02,   57.9,   86.9,
      106,      00,   198207,   2.78,   81.5,   2.06,   2.06,   1.11,   2.06,    544,      0,   -.42,     .3,   1.01,    .36,    -.2,    .15,   -.04,     70,   93.1,
      101,      00,   198207,   2.93,   68.9,   -.51,    .87,  -1.54,   -.01,    220,      5,  -1.19,    .74,    .16,   -.16,   -.28,    .21,   -.45,   56.9,   80.9,
      109,      00,   198207,    .53,   71.9,   3.32,   3.32,   1.62,   3.32,    205,     10,    1.1,   1.23,    .21,    .94,   1.23,   1.35,    .42,   57.6,   86.3,
      105,      00,   198207,   2.36,     68,   2.86,   2.86,   2.89,   2.86,    220,     51,     .6,    .26,   1.13,    .98,   1.23,    .91,    .74,   54.4,   81.7,
      102,      00,   198207,   5.01,   70.4,   2.35,   2.35,   2.99,   2.35,    202,     15,   1.41,    .18,    .68,    .24,    .19,     .6,    .77,   59.1,   81.6,
      109,      00,   198208,    .54,   72.8,   3.38,   3.38,   1.21,   3.38,    242,      4,     .7,   1.03,   1.23,   1.45,    .88,    1.4,    .51,   58.2,   87.4,
      105,      00,   198208,   1.76,   67.8,   3.06,   3.06,   1.48,   3.06,    167,     49,    .12,    .44,    .24,    .96,   1.17,    .83,    .43,   53.6,   81.9,
      104,      00,   198208,   4.25,   77.1,   1.38,   1.38,   -.53,   1.04,    383,      1,   -.72,   -.29,     .4,    .24,    .93,    .28,    -.9,     67,   87.2,
      108,      00,   198208,    .79,   64.5,   2.51,   2.51,    .23,   2.23,     65,     82,    .25,   1.06,    .88,    .49,   1.68,   1.75,   1.22,   49.9,     79,
      107,      00,   198208,   2.45,   72.2,    .44,   -.65,   1.13,    .31,    335,     14,    .81,    .59,    .43,    .45,     .3,    .47,     .3,   59.3,   85.1,
      106,      00,   198208,    2.3,   81.6,    -.2,   1.65,    -.6,   1.31,    553,      0,   -.63,   -.75,   -.11,     .1,   -.25,   -.06,    .02,   69.8,   93.5,
      103,      00,   198208,   4.88,   71.5,   2.45,   2.45,   2.87,   2.45,    189,     23,   1.29,   1.08,    .74,    .18,    .37,    .08,   -.15,   60.6,   82.3,
      102,      00,   198208,   3.36,   65.8,   2.19,   2.19,    .23,   2.19,    110,     60,   -.12,    .86,    .02,    .38,    .31,    .24,    .22,   54.6,   77.1,
      101,      00,   198208,   3.16,   63.9,   -.66,    .58,   -.59,   -.61,    112,     38,   -.62,  -1.26,    .27,   -.44,   -.17,    .17,    -.4,   52.7,   75.2,
      105,      00,   198209,   2.13,   55.7,   3.45,   3.45,   2.11,   3.45,     35,    249,    .89,    .72,    .84,    .95,   1.31,   1.33,    .75,   42.7,   68.8,
      101,      00,   198209,   3.02,   59.7,   -.96,   -.96,  -1.12,   -.96,     36,    110,   -.42,   -.82,  -1.32,   -.37,   -.44,    -.2,   -.42,   49.1,   70.2,
      102,      00,   198209,   3.46,   57.9,   2.23,   2.23,    .79,   2.23,     19,    194,    .21,    .07,    .76,    .34,    .48,    .51,    .08,   47.9,     68,
      107,      00,   198209,   2.41,   64.1,   1.45,   1.45,   3.18,   1.45,    182,    127,   1.61,   1.75,   1.41,     .9,   1.05,    .89,    .47,   51.4,   76.8,
      106,      00,   198209,   1.63,   74.2,   -.97,    .69,  -2.36,   -.78,    337,      7,   -1.4,  -1.46,  -1.34,   -.08,   -.28,   -.19,   -.47,   61.3,     87,
      103,      00,   198209,   2.97,   65.1,   2.27,   2.27,    .21,   2.27,     72,     94,   -.35,    .52,    .51,    .07,    .46,     .1,   -.14,   54.2,   75.9,
      108,      00,   198209,   2.45,   55.6,   2.97,   2.97,   2.15,   2.97,     12,    199,   1.31,    1.1,   1.59,    .94,   1.46,   1.96,    1.3,   43.5,   67.7,
      104,      00,   198209,   3.61,   71.7,   1.13,   1.13,    -.3,    .58,    245,     19,   -.42,   -.96,   -.58,     .4,    .51,    .38,     -1,   60.9,   82.4,
      109,      00,   198209,   1.64,   64.1,   4.37,   4.37,   4.03,   4.37,    126,     38,   2.14,   2.08,   2.12,   1.67,   1.06,   1.57,    .66,   51.7,   76.4,
      109,      00,   198210,   2.08,     54,   4.78,   4.78,   2.58,   4.78,     27,    164,    1.4,   2.45,   2.38,   2.18,   1.48,    1.6,    .88,   41.9,   66.1,
      104,      00,   198210,   3.15,   63.4,    1.1,    1.1,    .26,    .63,    117,    128,    .09,   -.35,   -.78,   -.02,    .33,    .44,     -1,     52,   74.8,
      105,      00,   198210,   2.56,   44.1,   4.53,   4.53,   4.31,   4.53,      2,    571,   1.91,    1.8,   1.59,   1.72,   1.62,   1.86,    1.1,   32.7,   55.5,
      102,      00,   198210,   3.47,   48.6,   2.84,   2.84,   2.53,   2.84,      1,    462,   1.13,     .8,    .61,    .86,    .55,    .54,    .41,   38.6,   58.6,
      106,      00,   198210,   2.34,   63.1,   -.99,   -.99,   -.38,   -.99,    109,     91,    -.1,   -.95,  -1.16,   -.16,   -.37,   -.71,   -.45,   49.9,   76.3,
      107,      00,   198210,     .7,   50.3,   1.09,   1.09,   -.65,    .66,     40,    398,   -.57,     .7,    .98,    .94,    .64,    .51,    .48,   35.7,   64.8,
      108,      00,   198210,    3.6,   45.1,   3.24,   3.24,   1.72,   3.24,      0,    476,    .92,   1.48,   1.35,   1.01,   1.65,   1.99,   1.61,   35.1,   55.1,
      103,      00,   198210,   2.09,   55.9,   1.92,   1.92,   -.36,   1.69,     12,    312,    -.6,   -.72,   -.04,    .06,   -.25,   -.17,   -.22,   43.6,   68.2,
      101,      00,   198210,   1.68,   49.1,  -1.87,  -1.87,  -3.01,  -1.87,      1,    402,  -1.49,  -1.38,  -1.52,   -.94,  -1.02,  -1.03,   -.76,   37.6,   60.5,
      109,      00,   198211,   3.57,   42.3,   5.29,   5.29,      3,   5.29,      0,    447,   1.38,   1.76,   2.28,   2.37,   2.38,   1.62,   1.32,   32.5,     52,
      108,      00,   198211,   3.65,     32,   3.03,   3.03,    .39,   3.03,      0,    811,   -.33,     .1,    .53,    .87,    .72,   1.77,   1.46,   24.3,   39.7,
      103,      00,   198211,   4.45,     45,   2.35,   2.35,   1.89,   2.35,      0,    632,   1.01,    .31,   -.02,    .38,    .17,    .31,    .16,   35.4,   54.5,
      101,      00,   198211,   4.34,     41,  -1.91,  -1.91,   -.72,  -1.91,      0,    608,    .68,   -.46,   -.75,    -.4,   -.82,   -.55,   -.63,   32.3,   49.6,
      104,      00,   198211,   3.53,   56.4,   1.21,   1.21,    .66,    .96,     69,    268,    .54,     .4,      0,    .26,    .21,    .81,   -.91,   45.5,   67.4,
      107,      00,   198211,   1.52,   39.4,   1.67,   1.67,   2.09,   1.67,      4,    685,   1.27,    .36,   1.13,   1.08,    .98,    .78,    .76,   27.9,   50.9,
      105,      00,   198211,    .92,   27.4,   4.43,   4.43,   1.11,   4.43,      0,   1060,   -.01,   1.69,   1.61,   1.25,   1.57,   1.77,   1.18,   17.3,   37.5,
      106,      00,   198211,   3.71,   51.8,    .46,    .46,   1.38,    .46,     25,    314,   1.09,    .54,   -.21,   -.28,   -.07,   -.35,   -.25,   40.7,     63,
      102,      00,   198211,   3.01,   31.2,   3.86,   3.86,   3.93,   3.86,      0,    907,   1.41,   1.75,   1.27,    .97,   1.13,   1.07,    .86,   23.2,   39.2,
      103,      00,   198212,   6.34,   40.6,   3.55,   3.55,   4.33,   3.55,      1,    786,   2.47,   2.19,   1.51,   1.42,    .91,   1.16,    .91,   32.3,   48.8,
      101,      00,   198212,   2.21,   32.9,  -2.34,  -2.34,  -1.86,  -2.34,      0,    860,  -1.02,   -.12,   -.93,  -1.54,   -.82,   -.82,   -.48,   24.1,   41.7,
      106,      00,   198212,   5.48,   45.9,   1.81,   1.81,    4.2,   1.81,     10,    482,   2.47,   2.39,   1.58,    .39,    .89,    .56,    .41,   35.5,   56.3,
      102,      00,   198212,   2.62,   25.8,   4.65,   4.65,   3.57,   4.65,      0,   1092,   2.42,   2.31,   2.26,   1.83,   1.46,   1.59,   1.21,   18.4,   33.1,
      109,      00,   198212,   3.32,   37.8,   5.43,   5.43,   2.06,   5.43,      0,    589,     .6,   1.15,   1.47,   1.91,   1.99,   1.58,   1.52,   28.8,   46.8,
      105,      00,   198212,   1.21,   22.8,   4.75,   4.75,   2.32,   4.75,      0,   1248,   1.08,    .61,   1.89,   1.68,    1.5,   1.85,   1.29,   13.4,   32.3,
      104,      00,   198212,   5.14,   52.4,   1.65,   1.65,    1.7,   1.65,     50,    384,   1.02,    .98,    .79,    .21,    .78,    .85,   -.49,   42.5,   62.2,
      108,      00,   198212,   6.04,   28.6,   3.39,   3.39,   2.02,   3.39,      0,    913,    .83,    .28,    .58,   1.13,    .95,   1.33,   1.49,   22.1,     35,
      107,      00,   198212,   1.69,   32.3,   2.26,   2.26,   2.27,   2.26,      0,    911,   1.24,   1.57,    .86,   1.46,    1.1,    1.2,   1.05,   21.6,     43,
      102,      00,   198301,    .93,   19.2,   4.17,   4.17,    .01,   4.12,      0,   1330,   -.29,   1.56,   1.91,   1.38,   1.55,   1.19,   1.31,   11.6,   26.8,
      104,      00,   198301,   3.69,   42.7,   1.49,   1.49,    .03,   1.43,     21,    631,   -.01,    .63,    .71,    .04,    .37,    .65,   -.16,   33.1,   52.3,
      101,      00,   198301,   2.82,   23.9,  -2.21,  -2.21,   -.35,  -2.21,      0,   1127,   -.12,   -.91,   -.22,  -1.35,   -.95,  -1.02,   -.18,   15.6,   32.1,
      109,      00,   198301,   4.15,     40,   5.94,   5.94,   3.19,   5.94,      0,    525,    .81,    .85,   1.26,   1.84,   1.79,   1.96,   1.87,   30.5,   49.4,
      103,      00,   198301,   1.22,   31.3,   2.53,   2.53,  -1.97,   1.69,      0,   1080,  -1.75,    .79,   1.11,    .72,    .67,    .35,     .9,     24,   38.6,
      107,      00,   198301,      1,     34,   2.26,   2.26,     .7,   2.26,      0,    838,    .24,    .92,   1.31,   1.52,   1.43,   1.11,   1.18,   22.2,   45.9,
      106,      00,   198301,   1.86,   40.8,   1.85,   1.85,    .69,   1.85,      6,    657,   -.31,   1.78,   1.92,    .41,    .89,    .49,    .55,   30.6,     51,
      105,      00,   198301,    .59,   25.3,   4.52,   4.52,    .77,   4.52,      0,   1239,   -.97,    .26,    .16,   1.43,   1.59,   1.51,    1.3,   15.9,   34.6,
      108,      00,   198301,   4.78,   33.3,   3.12,   3.12,    .21,   3.12,      0,    795,    .25,    .68,    .29,    .85,    .74,   1.25,   1.89,   26.7,   39.8,
      103,      00,   198302,   1.58,   35.9,   1.69,   1.69,  -1.73,    .15,      0,    850,  -1.15,   -2.2,    .21,    .03,    .36,    .18,    .71,   26.6,   45.3,
      106,      00,   198302,   3.25,   45.3,   2.35,   2.35,   2.07,   2.35,      6,    478,   1.16,    .54,   1.94,    .93,    .71,    .71,    .77,   34.8,   55.7,
      101,      00,   198302,   2.43,   26.2,  -2.17,  -2.17,   -.56,  -2.17,      0,    970,   -.25,   -.39,     -1,  -1.26,   -.84,  -1.16,   -.59,   16.4,     36,
      104,      00,   198302,   6.23,   46.3,   2.39,   2.39,   3.15,   2.39,     20,    490,   1.57,   1.05,   1.34,    .88,    .98,    .81,    .03,     36,   56.5,
      102,      00,   198302,    .92,     25,   3.75,   3.75,      0,   3.64,      0,   1061,    -.2,   -.49,   1.23,   1.55,   1.29,   1.37,   1.15,   17.7,   32.3,
      107,      00,   198302,   1.15,   37.2,   2.38,   2.38,   1.07,   2.38,      2,    695,    .47,    .37,     .9,   1.34,   1.29,   1.16,   1.37,   25.6,   48.8,
      105,      00,   198302,    .49,   29.2,   4.29,   4.29,     .7,   4.29,      0,   1003,  -1.55,  -1.63,   -.41,   1.26,   1.03,   1.39,   1.25,   19.1,   39.2,
      108,      00,   198302,   5.26,   35.6,   3.53,   3.53,   2.19,   3.53,      0,    650,    1.2,    .96,   1.16,   1.23,   1.38,   1.28,   1.97,   28.6,   42.6,
      109,      00,   198302,   4.54,   42.5,   6.43,   6.43,   3.32,   6.43,      0,    436,   1.17,    1.2,   1.25,    2.1,    2.2,   2.57,    2.1,   33.8,   51.2,
      109,      00,   198303,   6.35,   45.1,   8.01,   8.01,   6.73,   8.01,      1,    445,   2.22,   2.15,   1.93,   2.32,   2.49,    2.6,   2.63,   36.8,   53.4,
      102,      00,   198303,   2.38,   32.1,   3.93,   3.93,   1.71,   3.93,      0,    957,   1.06,    .72,     .4,   2.57,   1.95,    1.5,   1.56,   24.5,   39.7,
      101,      00,   198303,   4.86,   35.7,    .74,  -1.21,   2.21,   -.15,      0,    786,   1.31,    .83,    .57,   -.43,  -1.14,   -.59,   -.09,   27.3,   44.2,
      104,      00,   198303,      7,   53.1,   3.15,   3.15,   3.02,   3.15,     30,    352,   1.53,   2.02,   1.62,   1.48,    1.1,    1.4,    .55,   42.2,     64,
      106,      00,   198303,   3.08,   51.6,   2.42,   2.42,    .94,   2.42,     23,    360,    .44,   1.02,    .59,   1.46,    .58,   1.03,    .82,   40.2,   62.9,
      105,      00,   198303,   1.93,   32.7,   5.28,   5.28,   4.31,   5.28,      0,    966,   2.05,   1.15,    .42,   1.81,   1.63,   1.49,   1.41,   23.8,   41.5,
      108,      00,   198303,   5.71,   39.7,    4.2,    4.2,   3.11,    4.2,      0,    619,   1.78,   1.85,   1.73,   1.46,   1.81,    1.6,   2.28,   31.9,   47.4,
      103,      00,   198303,   2.85,   43.5,    .99,    .99,  -1.58,   -1.1,      2,    706,    -.7,  -1.29,  -2.12,   -.09,    .13,   -.04,    .75,   33.8,   53.1,
      107,      00,   198303,    2.3,   41.6,   3.31,   3.31,   3.52,   3.31,      5,    659,   1.88,   1.59,   1.26,   1.34,   1.74,    1.4,   1.54,   30.6,   52.7,
      105,      00,   198304,   1.16,   38.4,   5.05,   5.05,    .95,   5.05,      0,    756,  -1.07,    .26,   -.23,   -.12,   1.22,   1.52,    1.5,   26.9,     50,
      106,      00,   198304,    3.2,     57,   2.57,   2.57,   1.19,   2.57,     37,    195,    .19,    .39,    .79,    1.7,    .72,   1.13,      1,   44.9,     69,
      103,      00,   198304,   6.43,   48.4,    2.4,    2.4,   4.53,   1.93,      0,    525,   1.76,    .83,    .31,    .96,    .75,    .69,    .99,   38.7,   58.1,
      107,      00,   198304,   1.17,     44,    3.6,    3.6,    1.9,    3.6,     13,    563,    .47,   1.54,    1.4,   1.59,   1.74,   1.62,    1.7,   31.2,   56.8,
      101,      00,   198304,   6.98,   43.7,   2.72,   2.72,   6.17,   2.72,      0,    540,   2.72,   2.68,   2.32,   1.34,     .2,    .22,    .31,   34.6,   52.7,
      109,      00,   198304,   2.44,   46.3,   8.09,   8.09,   2.69,   8.09,      1,    415,   1.28,   2.24,   2.31,   2.23,   2.51,   2.46,    2.8,   35.8,   56.8,
      108,      00,   198304,   2.14,   41.3,    3.8,    3.8,    .09,   3.77,      0,    546,   -.29,   1.34,   1.63,   1.17,   1.59,   1.42,   2.26,   30.4,   52.3,
      102,      00,   198304,   2.31,   40.2,   3.64,   3.64,    .34,   3.64,      0,    709,   -.24,    .38,    .25,   1.68,   1.45,    1.6,   1.27,   30.6,   49.8,
      104,      00,   198304,   6.08,   57.9,   4.08,   4.08,   3.77,   4.08,     43,    219,   1.68,   2.15,   2.31,   1.91,   1.39,   1.58,   1.08,     46,   69.7,
      108,      00,   198305,   1.96,   51.2,    3.3,    3.3,   -.32,    3.1,      2,    311,   -.14,   -.31,   1.08,   1.59,   1.57,   1.68,   2.18,   38.6,   63.9,
      109,      00,   198305,    .54,     58,   7.17,   7.17,   -.26,   7.02,     37,    168,   -.56,    .77,   2.08,    1.9,    2.4,   2.49,   2.69,   44.4,   71.6,
      105,      00,   198305,   2.54,   49.4,   5.02,   5.02,   1.45,   5.02,     12,    424,   -.03,   -.62,    .08,   -.14,    .99,    .93,   1.18,   36.6,   62.2,
      102,      00,   198305,   4.04,   51.4,   4.04,   4.04,   2.33,   4.04,     10,    405,    .57,    .22,    .59,   1.05,   1.73,   1.44,    1.8,   39.8,     63,
      107,      00,   198305,   1.21,   55.6,   4.12,   4.12,   2.66,   4.12,     93,    296,    .34,    .43,   1.39,   1.36,   1.55,   1.52,   1.47,   40.8,   70.5,
      104,      00,   198305,    3.5,   68.3,   3.59,   3.59,   -.23,   3.44,    175,     50,   -.21,   1.08,   1.61,   1.91,   1.44,   1.56,   1.08,   56.3,   80.3,
      101,      00,   198305,   5.34,   53.1,   3.29,   3.29,   2.57,   3.29,      8,    285,   1.33,   2.49,   2.72,   1.64,    .82,     .8,    .57,   42.5,   63.7,
      106,      00,   198305,   5.24,   67.8,    3.1,    3.1,   2.39,    3.1,    186,     33,   1.12,    .85,    .88,   1.74,   1.19,   1.01,      1,   55.5,   80.1,
      103,      00,   198305,   6.86,   59.7,   3.42,   3.42,   3.82,   3.42,     34,    237,   1.63,   2.18,    1.5,   1.28,      1,   1.16,   1.07,   48.5,     71,
      109,      00,   198306,    .45,   65.5,   6.67,   6.67,    .72,   6.67,     97,     66,    .16,   -.49,     .7,   1.91,    2.2,   2.38,   2.69,   51.3,   79.7,
      106,      00,   198306,    3.9,     75,   3.23,   3.23,   1.33,   3.23,    343,      3,    .31,    .89,    .77,    .87,   1.56,    .82,    .83,   63.5,   86.4,
      103,      00,   198306,   3.46,     71,   -.25,   2.82,   -.74,   2.47,    186,     18,   -.65,    .83,   1.61,    .09,    .92,    .97,    .71,   59.3,   82.6,
      108,      00,   198306,   2.08,     56,   3.23,   3.23,    .81,   3.23,      8,    220,    .58,     .2,   -.01,   1.55,   1.43,   1.77,   2.16,   43.8,   68.3,
      102,      00,   198306,   3.88,   65.3,   3.54,   3.54,   -.24,   3.39,    106,     68,   -.14,    .23,    .06,    .14,   1.65,   1.78,   1.34,   53.6,   76.9,
      107,      00,   198306,   1.03,   65.3,   5.07,   5.07,   4.13,   5.07,    196,    110,    .43,    .46,    .49,   1.13,   1.23,   1.64,   1.48,     50,   80.5,
      105,      00,   198306,   3.02,   60.6,   4.84,   4.84,   1.01,   4.84,     92,    146,    .14,    .01,   -.39,   -.32,     .6,    .93,   1.35,   47.9,   73.4,
      104,      00,   198306,   5.27,   74.3,   3.67,   3.67,   1.35,   3.67,    303,      4,    .33,    .01,   1.01,   1.77,   1.71,   1.38,   1.18,   63.5,   85.1,
      101,      00,   198306,   3.35,   65.1,   -.32,   2.64,   -.95,    2.2,    112,     27,   -.42,    .67,   1.89,   1.92,    .83,    .12,    .43,   52.4,   77.8,
      109,      00,   198307,    .12,   70.6,   6.04,   6.04,    .17,   6.04,    202,     10,  -1.13,   -.41,   -.86,   2.03,   2.03,   2.32,    2.7,   55.4,   85.8,
      108,      00,   198307,   2.23,   61.3,   4.18,   4.18,   3.85,   4.18,     35,    124,   2.47,   1.89,   1.28,   2.01,   1.54,   1.92,   2.35,   48.5,   74.2,
      104,      00,   198307,    2.9,   79.9,   -1.2,    2.1,  -3.59,    .63,    467,      0,  -3.09,  -1.39,  -1.19,   1.07,    1.2,    .75,    .93,   68.2,   91.5,
      102,      00,   198307,    3.2,   73.6,   2.87,   2.87,   -.91,   2.31,    286,      3,    -.3,   -.36,    .02,    .08,      1,   1.12,   1.14,     62,   85.2,
      106,      00,   198307,   1.74,   81.7,   -.21,   2.68,   -.64,   2.36,    523,      0,  -1.61,   -.67,    .06,    .53,    1.3,    .58,    .57,   69.8,   93.5,
      107,      00,   198307,   1.68,   72.8,   5.45,   5.45,    2.7,   5.45,    352,     16,   -.34,   -.05,    .13,   1.13,   1.42,   1.63,   1.35,   58.2,   87.4,
      105,      00,   198307,   2.35,   69.8,   5.24,   5.24,   2.71,   5.24,    267,     42,    .59,    .38,    .21,    .08,    .07,     .9,    1.2,   55.6,   83.9,
      103,      00,   198307,   2.47,   77.9,  -1.13,   1.62,  -2.73,    .14,    385,      0,  -1.68,  -1.36,    .01,    .14,     .7,    .57,    .23,   65.9,   89.9,
      101,      00,   198307,   2.57,   70.1,  -1.12,   1.53,  -2.53,    .03,    263,      3,  -1.72,  -1.31,   -.12,   1.48,    .96,    .08,     .2,   57.9,   82.4,
      109,      00,   198308,   1.68,     72,   7.05,   7.05,   4.89,   7.05,    270,      2,    2.9,   2.16,   1.78,   2.25,   2.01,   2.46,   2.78,     59,     85,
      107,      00,   198308,    2.2,   72.4,   5.39,   5.39,    1.5,   5.39,    330,     11,    .36,    .03,    .16,   1.17,   1.31,   1.52,   1.31,   58.9,     86,
