StateCode,Division,YearMonth,    PCP,   TAVG,   PDSI,   PHDI,   ZNDX,   PMDI,    CDD,    HDD,   SP01,   SP02,   SP03,   SP06,   SP09,   SP12,   SP24,   TMIN,   TMAX,
      102,      00,   199003,   2.81,   33.8,    .75,  -2.71,   2.25,  -1.77,      0,    905,   1.63,   1.28,    .99,   -.61,   -.76,  -1.11,  -1.59,   23.7,   43.9,
      104,      00,   199003,   4.92,   57.9,   -.08,   2.67,   -.24,   2.51,     72,    251,    .26,    .67,    .82,    .98,   1.24,   1.69,    .56,     46,   69.8,
      107,      00,   199003,   1.16,   44.1,  -3.53,  -3.53,   -.82,  -3.53,     15,    580,    .25,    .21,    .12,     -1,  -1.09,  -1.52,   -.92,   31.2,   57.1,
      108,      00,   199003,   2.16,   39.4,   -.82,  -2.35,  -2.46,  -2.23,      0,    648,   -.97,   -.38,    .26,   -.79,   -.77,   -.92,   -.58,   28.2,   50.6,
      105,      00,   199003,   1.38,   34.3,  -3.56,  -3.56,  -1.17,  -3.56,      0,    894,    .68,   -.19,   -.22,   -.42,   -.05,    -.7,  -1.47,   22.6,     46,
      106,      00,   199003,   4.49,   54.7,   2.32,   2.32,   2.58,   2.32,     47,    273,   1.83,   2.36,   2.55,    .49,    .49,    .97,    .25,     44,   65.3,
      109,      00,   199003,   1.04,     48,  -4.32,  -4.32,   -3.4,  -4.32,      2,    396,   -.93,   -.94,   -.72,  -1.68,  -1.46,  -1.64,  -1.21,   35.5,   60.4,
      103,      00,   199003,   3.62,   46.6,   2.05,   2.05,   -.89,   1.61,      6,    621,   -.07,   1.28,   1.04,   -.18,    .33,    .38,   -.13,   36.6,   56.7,
      101,      00,   199003,   2.24,   35.7,    .98,    .98,  -2.23,   -.45,      0,    764,  -1.15,   -.64,    .03,   -.25,   -.03,   1.02,    .01,   24.5,   46.9,
      101,      00,   199004,   3.72,   45.8,    .89,    .89,    .03,   -.47,      0,    488,    .31,   -.56,   -.35,   -.45,    .07,   1.25,    .09,   35.4,   56.3,
      108,      00,   199004,   2.64,     48,   -.86,  -2.23,   -.38,  -2.21,      0,    432,    .32,   -.53,   -.21,   -.68,   -.66,   -.79,    -.7,     36,   59.9,
      102,      00,   199004,   2.44,     45,    .51,  -2.59,   -.49,  -1.81,      0,    555,   -.07,    .91,    .74,   -.36,   -.51,   -.95,  -1.44,   33.1,   56.8,
      107,      00,   199004,   1.27,   52.4,   -3.2,   -3.2,    -.1,  -3.18,     54,    351,    .64,    .48,    .41,   -.58,   -.88,  -1.01,  -1.05,   38.5,   66.2,
      109,      00,   199004,   1.12,   55.6,  -4.46,  -4.46,  -1.77,  -4.46,     23,    223,   -.08,   -.87,   -.96,  -1.83,  -1.35,  -1.39,  -1.41,   42.7,   68.5,
      104,      00,   199004,   2.59,   61.4,   -.53,   1.93,  -1.37,   1.16,     74,    143,   -.78,   -.31,    .18,    .59,    .75,   1.51,    .45,   48.3,   74.5,
      105,      00,   199004,   1.58,   43.5,   -3.7,   -3.7,  -1.53,   -3.7,      0,    593,    -.3,    .05,   -.43,   -.36,    .01,    -.8,  -1.41,   30.3,   56.7,
      106,      00,   199004,   3.92,   61.5,   2.55,   2.55,    1.4,   2.55,     79,    112,    .79,   1.48,      2,   1.19,    .59,   1.69,    .46,   49.7,   73.4,
      103,      00,   199004,   3.21,   52.3,    1.6,    1.6,   -.72,    .81,      1,    411,   -.49,    -.4,    .74,   -.29,    .08,    .39,   -.09,   40.5,   64.2,
      109,      00,   199005,   1.97,   57.6,  -3.78,  -3.78,    .66,  -3.47,     33,    189,   1.57,    .86,   -.08,  -1.11,  -1.03,  -1.04,  -1.25,   44.5,   70.7,
      103,      00,   199005,   7.33,   60.2,   2.88,   2.88,   4.32,   2.88,     38,    225,   1.89,    1.1,    .81,    .84,    .64,    .94,     .6,     50,   70.3,
      108,      00,   199005,   3.05,   48.8,    .65,  -1.35,   1.96,    -.4,      1,    391,    .99,    .91,    .03,    -.3,   -.66,   -.66,   -.64,   37.5,   60.1,
      101,      00,   199005,   6.19,   53.1,   2.05,   2.05,   3.77,   1.91,      8,    287,   1.91,   1.47,    .81,    .31,    .73,   1.02,    .42,   42.4,   63.8,
      102,      00,   199005,   3.94,   52.9,   1.05,  -1.73,   1.79,   -.25,     13,    363,    .48,    .24,    .88,    .25,   -.44,   -.78,  -1.11,   41.2,   64.7,
      105,      00,   199005,    2.7,     51,  -3.17,  -3.17,    .44,  -2.94,     16,    390,    .15,   -.06,    .11,   -.19,   -.14,   -.57,  -1.38,   38.5,   63.5,
      104,      00,   199005,   4.52,   69.7,   -.19,   2.02,    .85,   1.54,    214,     41,    .57,   -.19,    .02,    .58,    .97,   1.57,     .7,   58.1,   81.3,
      106,      00,   199005,   5.05,   69.4,   2.87,   2.87,   1.73,   2.87,    244,     26,    .96,   1.14,   1.64,   1.87,    .82,   1.67,    .96,   58.2,   80.6,
      107,      00,   199005,    .95,   57.8,  -3.29,  -3.29,  -1.25,  -3.29,    100,    247,   -.22,    .23,    .24,    -.2,   -.92,   -.87,   -1.1,   42.9,   72.6,
      105,      00,   199006,   2.67,   63.3,  -3.24,  -3.24,  -1.18,  -3.24,    140,    110,   -.26,   -.14,   -.23,   -.37,   -.49,    -.3,  -1.11,   49.7,   76.8,
      104,      00,   199006,   2.67,   76.7,  -1.05,    .93,  -2.64,   -.61,    360,      1,  -1.99,   -.83,  -1.15,   -.13,    .28,    .55,    .64,   64.8,   88.6,
      108,      00,   199006,   1.75,   57.5,    .63,  -1.17,    .14,   -.14,     16,    195,    .15,    .81,    .78,     .6,   -.52,   -.49,   -.64,   44.8,   70.3,
      107,      00,   199006,    .51,   71.8,  -4.03,  -4.03,  -3.24,  -4.03,    318,     46,  -1.03,   -.81,   -.28,   -.14,    -.9,  -1.03,  -1.34,   55.2,   88.4,
      102,      00,   199006,   6.19,     66,   2.14,   2.14,    3.6,   2.14,    110,     64,   1.71,   1.63,   1.23,   1.54,    .52,    .06,   -.24,   54.8,   77.1,
      106,      00,   199006,   2.11,   81.1,   1.85,   1.85,  -2.17,    .89,    507,      0,  -1.19,    -.2,    .21,   1.62,    .44,    .46,    .96,   69.1,   93.2,
      109,      00,   199006,    .34,   67.8,  -4.27,  -4.27,  -2.63,  -4.27,    142,     39,   -.17,   1.29,     .7,   -.39,  -1.24,  -1.06,  -1.29,   52.7,   82.8,
      103,      00,   199006,   4.44,   71.6,   2.74,   2.74,    .48,   2.74,    191,     21,    .19,   1.56,    .95,   1.31,    .39,    .75,   1.16,   60.6,   82.7,
      101,      00,   199006,   3.43,   64.6,   1.61,   1.61,    -.7,    1.1,    103,     34,   -.34,    1.1,   1.01,    .79,    .38,    .46,    .68,   53.4,   75.8,
      105,      00,   199007,   2.12,   67.8,  -3.04,  -3.04,    -.4,  -3.04,    185,     48,    .28,   -.12,   -.06,   -.24,   -.27,   -.09,   -.86,   53.8,   81.8,
      101,      00,   199007,   4.05,   69.1,   1.53,   1.53,    .26,   1.08,    229,      4,    .11,    -.2,    .91,    .46,     .2,     .5,    .56,   58.5,   79.7,
      102,      00,   199007,   3.89,   68.6,   2.37,   2.37,   1.33,   2.37,    164,     24,    .41,   1.58,   1.52,   1.64,    .93,    .44,    .09,   57.7,   79.5,
      107,      00,   199007,   2.67,   72.4,    .53,  -3.09,   1.59,  -2.41,    330,     20,   1.42,    .63,    .38,    .45,   -.34,   -.66,  -1.01,   58.8,   85.9,
      109,      00,   199007,     .4,   75.2,  -4.46,  -4.46,  -1.89,  -4.46,    292,      1,    .53,    .05,   1.36,   -.41,  -1.38,   -.96,  -1.26,   60.3,   90.1,
      108,      00,   199007,    .69,     67,     .8,   -.81,    .71,     .5,    115,     40,    .24,    .14,    .76,    .16,   -.46,   -.45,   -.59,     52,     82,
      106,      00,   199007,   3.58,   79.7,   1.71,   1.71,    .15,    .78,    487,      0,    .41,   -.64,   -.01,    1.3,     .9,    .46,    .89,   68.4,   90.9,
      104,      00,   199007,   4.53,   79.6,  -1.72,  -1.72,  -2.33,  -1.72,    455,      0,   -.97,  -2.08,  -1.17,   -.63,    -.1,    .12,    .56,   68.7,   90.5,
      103,      00,   199007,   4.49,   74.4,   2.84,   2.84,   1.15,   2.84,    267,      5,    .46,    .33,   1.46,   1.45,    .56,    .74,   1.26,   63.7,   85.1,
      107,      00,   199008,   2.01,   69.9,    .45,  -2.79,   -.06,  -2.09,    267,     28,    .03,   1.01,    .47,    .45,      0,   -.63,  -1.29,   55.8,     84,
      105,      00,   199008,   1.78,   68.2,  -2.92,  -2.92,   -.59,  -2.92,    188,     43,    .15,     .2,   -.08,   -.03,   -.22,   -.24,   -.69,   53.7,   82.6,
      101,      00,   199008,    5.7,     68,   2.44,   2.44,    3.2,   2.44,    192,     11,   1.57,   1.23,    .68,      1,    .58,    .86,    .74,   57.9,   78.1,
      108,      00,   199008,   1.51,   65.2,   1.16,   1.16,   1.32,   1.16,     93,     51,   1.21,      1,    .77,    .35,   -.06,   -.46,   -.35,   51.4,     79,
      103,      00,   199008,   3.65,     73,   2.75,   2.75,    .61,   2.75,    232,     13,    .07,    .37,    .28,     .8,    .85,    .67,   1.33,   62.1,   83.8,
      109,      00,   199008,    .47,   72.2,  -4.12,  -4.12,   -.38,  -4.12,    233,      2,     .5,    .62,    .19,   -.02,  -1.07,   -.99,  -1.31,   57.7,   86.7,
      104,      00,   199008,   4.74,   79.1,  -2.07,  -2.07,  -1.57,  -2.07,    438,      0,   -.32,   -.88,  -1.76,  -1.12,   -.32,    .23,    .46,   68.2,   90.1,
      102,      00,   199008,   3.81,   67.9,   2.36,   2.36,     .7,   2.36,    142,     39,    .31,    .45,   1.47,   1.73,   1.21,    .44,   -.03,   56.9,   78.8,
      106,      00,   199008,    2.3,     80,    1.2,    1.2,   -.98,   -.12,    516,      0,   -.63,    -.2,   -.87,    .61,   1.03,    .28,    .88,   67.9,     92,
      107,      00,   199009,   2.12,   66.5,    .99,  -1.92,   1.74,   -.54,    208,     70,   1.19,    .98,   1.46,    .93,    .69,   -.11,  -1.04,   53.2,   79.8,
      108,      00,   199009,    .29,   62.1,   -.89,   -.89,  -2.66,   -.89,     47,    112,  -1.85,   -.31,   -.27,    .43,    .43,   -.59,   -.52,   46.9,   77.3,
      104,      00,   199009,   2.13,   74.2,  -3.07,  -3.07,  -3.65,  -3.07,    301,     11,  -1.69,  -1.54,   -1.9,  -1.89,   -.93,   -.46,   -.08,   62.1,   86.2,
      109,      00,   199009,    .51,   68.1,  -3.77,  -3.77,   -.21,  -3.77,    158,     21,    .38,    .41,    .49,    .78,    -.3,  -1.17,  -1.24,   53.5,   82.7,
      103,      00,   199009,   2.82,   68.3,   2.19,   2.19,   -.83,   1.78,    121,     58,   -.49,   -.33,   -.06,    .67,   1.15,    .32,   1.18,   56.9,   79.7,
      105,      00,   199009,    .76,     62,  -3.62,  -3.62,  -3.01,  -3.62,     92,    127,  -1.31,   -.83,   -.52,   -.51,   -.59,   -.67,  -1.02,   46.5,   77.6,
      102,      00,   199009,   2.59,   61.1,   1.77,   1.77,  -1.03,   1.25,     41,    135,   -.55,   -.19,    .05,    .84,   1.12,    .42,   -.29,   49.7,   72.5,
      101,      00,   199009,   3.17,     59,   2.17,   2.17,   -.07,   2.07,     35,    117,    -.3,    .81,    .67,   1.13,      1,    .59,    .83,   48.7,   69.2,
      106,      00,   199009,   3.45,   75.7,   1.03,   1.03,   -.15,   -.32,    377,      3,    .29,   -.22,   -.04,    .12,   1.37,    .36,     .8,   63.9,   87.6,
      107,      00,   199010,    .89,   53.6,   -.24,  -1.96,   -.72,   -.85,     72,    326,   -.21,     .6,    .52,    .58,    .62,   -.04,   -.86,   38.4,   68.8,
      102,      00,   199010,   2.86,   46.1,   2.08,   2.08,   1.48,   2.08,      0,    535,    .57,    -.1,     .1,    1.1,   1.23,    .76,    -.1,   34.3,   57.8,
      109,      00,   199010,     .4,   57.9,  -3.96,  -3.96,  -1.74,  -3.96,     59,    104,   -.95,   -.76,   -.57,    .48,   -.57,  -1.55,  -1.13,   42.9,     73,
      104,      00,   199010,   6.07,   65.4,    .93,  -1.82,   2.78,   -.63,    156,     97,   1.87,    .34,    .06,   -.78,   -.51,   -.06,    .37,   53.3,   77.5,
      103,      00,   199010,   4.48,   54.5,    2.8,    2.8,   2.49,    2.8,      7,    357,   1.17,    .48,    .43,   1.44,   1.58,    .75,   1.62,   42.1,     67,
      101,      00,   199010,   6.35,   51.8,   3.44,   3.44,   4.47,   3.44,     10,    287,   1.65,   1.13,    1.6,   1.74,   1.46,   1.03,   1.24,   41.8,   61.8,
      108,      00,   199010,   3.61,   44.8,    .54,    .54,   1.62,    .54,      0,    519,    .93,      0,    .47,    .81,    .33,    -.3,   -.08,   33.6,     56,
      105,      00,   199010,   1.09,   44.7,  -3.32,  -3.32,   -.22,  -3.32,      2,    562,   -.24,  -1.08,   -.84,   -.51,   -.63,   -.65,    -.9,   30.7,   58.7,
      106,      00,   199010,   2.49,   62.1,    .91,    .91,   -.04,    -.4,     91,    108,    .01,    .11,   -.22,   -.23,    .87,    .61,    .83,   48.1,     76,
      102,      00,   199011,   1.56,   36.8,   1.86,   1.86,   -.02,   1.78,      0,    770,   -.22,    .24,   -.19,    .87,   1.16,    .81,   -.45,   26.9,   46.7,
      107,      00,   199011,   1.11,   42.6,   -.13,  -1.68,    .24,   -.48,      9,    577,    .61,    .11,    .72,    .79,    .72,    .33,    -.8,   29.1,     56,
      109,      00,   199011,     .6,   45.5,  -4.31,  -4.31,  -2.26,  -4.31,      4,    355,  -1.14,  -1.55,  -1.51,  -1.28,   -.94,  -1.61,  -1.67,   32.7,   58.3,
      108,      00,   199011,   4.85,     37,    .83,    .83,   1.04,    .83,      0,    679,    .31,    .66,    .11,    .41,    .31,    .01,   -.49,   28.8,   45.3,
      101,      00,   199011,   3.09,   40.4,    2.8,    2.8,   -.84,   2.41,      0,    617,   -.31,   1.19,    .81,   1.01,   1.27,    .93,    .96,   30.9,   49.8,
      106,      00,   199011,   2.69,   55.9,    .65,    .65,   -.51,   -.76,     43,    226,    .34,    .11,    .18,   -.47,    .53,    .89,    .85,   42.9,   68.8,
      105,      00,   199011,    .97,   34.3,  -3.18,  -3.18,    -.6,  -3.18,      0,    854,    .12,   -.21,   -.93,   -.67,   -.45,   -.61,    -.9,   22.5,   46.1,
      103,      00,   199011,    3.1,   48.3,   2.64,   2.64,    .41,   2.64,      1,    537,    .02,    .84,    .35,    .39,    .82,     .9,   1.15,   36.5,   60.2,
      104,      00,   199011,   1.98,   56.7,     .3,  -2.17,   -1.6,  -1.59,     61,    252,   -.65,    .97,   -.05,  -1.42,  -1.02,   -.34,     .1,   42.8,   70.6,
      108,      00,   199012,   3.13,     21,   -.51,   -.51,  -1.52,   -.51,      0,   1119,   -.88,   -.34,    .01,    -.1,    .26,    .33,   -.48,   12.6,   29.4,
      104,      00,   199012,   3.59,   51.6,    .03,  -2.18,   -.72,  -1.84,     48,    400,   -.03,    -.5,    .73,   -.68,  -1.15,   -.49,    .51,   40.8,   62.5,
      102,      00,   199012,   1.49,   17.9,   2.08,   2.08,   1.23,   2.08,      0,   1312,    .51,    .01,    .37,    .18,    .85,   1.11,   -.37,    8.7,   27.1,
      107,      00,   199012,   1.08,   28.2,   -.03,  -1.42,    .26,   -.16,      0,   1027,    .26,    .48,     .1,   1.01,    .72,     .6,   -.68,   15.2,   41.2,
      105,      00,   199012,    .76,   14.1,  -3.12,  -3.12,    -.8,  -3.12,      0,   1509,   -.22,    -.1,   -.31,   -.64,   -.59,   -.66,   -.85,    2.6,   25.6,
      103,      00,   199012,   7.44,   35.6,    4.4,    4.4,    6.1,    4.4,      0,    946,   3.09,   2.09,   2.33,   1.77,   1.89,   2.15,   1.96,   25.8,   45.5,
      109,      00,   199012,    .77,   32.2,  -4.85,  -4.85,  -2.95,  -4.85,      0,    675,  -1.35,  -1.59,  -1.81,  -1.74,  -1.16,  -1.39,  -1.98,   20.2,   44.2,
      101,      00,   199012,   5.62,   31.8,    3.7,    3.7,   3.57,    3.7,      0,    876,   1.75,   1.01,   1.74,   1.76,    1.8,   1.72,   1.47,   22.8,   40.8,
      106,      00,   199012,   2.73,   42.6,    .58,    .58,   -.01,   -.74,      7,    577,    .37,    .36,    .14,    .07,    .14,   1.18,    .88,   30.5,   54.6,
      107,      00,   199101,    .84,   30.2,   -.13,  -1.37,   -.29,   -.23,      0,    956,   -.06,    .06,    .33,     .5,    .54,    .61,   -.71,   18.4,   42.1,
      104,      00,   199101,   6.97,   47.3,   1.38,   -.61,   4.06,   1.31,     54,    516,   1.94,   1.35,    .77,     .6,   -.18,   -.06,   1.07,   38.4,   56.2,
      108,      00,   199101,   2.84,   27.1,  -1.16,  -1.16,   -2.1,  -1.16,      0,    968,  -1.03,  -1.22,   -.78,   -.55,   -.24,   -.39,   -.67,   18.8,   35.4,
      106,      00,   199101,   3.75,   39.5,   1.22,   1.22,   2.09,     .5,      6,    687,    1.5,   1.24,   1.02,    .44,     .3,    1.2,   1.03,   30.1,     49,
      103,      00,   199101,   2.43,   29.2,   -.14,   3.81,   -.41,    3.6,      0,   1161,   -.29,   1.78,   1.48,    1.3,   1.97,   1.96,   1.68,   21.6,   36.8,
      101,      00,   199101,   2.86,   22.2,   -.09,   3.23,   -.28,   3.06,      0,   1141,   -.08,   1.23,     .8,   1.73,   1.81,   1.52,   1.57,   12.9,   31.4,
      109,      00,   199101,    .77,   37.9,  -5.83,  -5.83,  -4.43,  -5.83,      0,    553,  -1.52,     -2,  -2.04,  -2.27,  -1.66,  -2.04,  -1.95,   26.7,   49.1,
      105,      00,   199101,    .58,     15,  -3.33,  -3.33,  -1.61,  -3.33,      0,   1524,  -1.02,   -.82,    -.5,  -1.05,   -.64,   -.74,   -.93,    4.6,   25.5,
      102,      00,   199101,    .76,   11.2,   1.74,   1.74,   -.38,    1.5,      0,   1534,   -.76,    -.2,   -.34,   -.13,    .81,    .98,   -.41,    1.6,   20.8,
      106,      00,   199102,   2.32,   49.7,   1.15,   1.15,    .17,    .45,     16,    372,    .15,   1.17,   1.03,    .67,    .06,    .87,      1,   36.6,   62.8,
      101,      00,   199102,   1.57,   28.7,   -.82,   2.16,  -2.22,   1.06,      0,    866,  -1.55,  -1.11,    .51,    .91,   1.08,   1.27,   1.49,   18.9,   38.4,
      109,      00,   199102,   1.55,   47.3,  -6.57,  -6.57,  -4.02,  -6.57,      4,    328,   -.58,  -1.47,  -2.02,  -2.41,  -2.28,  -2.05,  -1.84,   34.1,   60.4,
      104,      00,   199102,   2.49,   50.7,    .49,  -1.29,  -2.24,   -.26,     35,    387,  -1.05,    .83,    .57,    .37,   -.68,   -.54,    .93,   39.2,   62.2,
      108,      00,   199102,   2.72,   38.9,  -1.71,  -1.71,  -2.03,  -1.71,      0,    584,   -.48,  -1.12,  -1.33,   -.89,   -.65,   -.59,   -.54,   29.5,   48.2,
      102,      00,   199102,    .64,   23.9,   1.33,   1.33,   -.68,    .72,      0,   1087,   -.99,  -1.29,   -.72,   -.47,    .58,    .89,   -.42,   13.7,     34,
      107,      00,   199102,    .57,   39.8,   -.72,  -1.84,  -1.83,  -1.19,      9,    604,   -.86,   -.63,   -.37,    .23,    .38,    .41,   -.83,   25.5,   54.1,
      105,      00,   199102,    .58,   31.8,  -3.51,  -3.51,  -1.57,  -3.51,      1,    908,     -1,  -1.37,  -1.24,  -1.42,   -.97,   -.68,   -.95,   20.3,   43.4,
      103,      00,   199102,   2.68,   37.4,   -.19,   3.35,   -.21,      3,      0,    828,    .14,   -.26,   1.72,   1.41,   1.31,   1.51,   1.46,   27.4,   47.4,
      108,      00,   199103,   3.87,   35.8,     .3,  -1.24,     .9,   -.72,      0,    755,    .56,    .01,   -.72,   -.43,    -.5,   -.17,   -.78,   26.6,   45.1,
      106,      00,   199103,   2.14,   56.1,    .62,    .62,  -1.23,   -.36,     59,    243,   -.56,   -.31,     .6,    .39,    .31,    .35,    .89,   43.1,   69.1,
      105,      00,   199103,   1.14,   33.7,  -3.83,  -3.83,  -2.03,  -3.83,      0,    906,   -.01,   -.62,  -1.16,   -.94,   -.96,   -.79,  -1.01,   21.6,   45.8,
      101,      00,   199103,   4.31,   36.1,   -.34,   2.34,   1.21,   1.68,      0,    761,    .84,   -.12,   -.24,   1.35,    1.5,   1.67,   1.57,   26.8,   45.3,
      102,      00,   199103,   2.81,     33,   2.02,   2.02,   2.48,   2.02,      0,    920,   1.63,    .91,    .37,    .44,    .25,    .91,   -.21,   22.6,   43.4,
      109,      00,   199103,   6.22,   41.6,  -4.26,  -4.26,   4.89,  -2.42,      0,    559,   2.17,   1.22,    .36,   -.74,   -.66,   -.43,  -1.35,     32,   51.3,
      107,      00,   199103,    1.9,   40.4,    .66,   -.99,   1.99,    .28,      3,    682,   1.38,    .57,    .36,    .29,    .94,     .7,   -.51,   27.8,   53.1,
      103,      00,   199103,    4.4,   46.1,   -.06,   3.12,    .34,   2.85,      5,    646,    .51,    .42,    .08,   1.85,   1.38,   1.72,   1.42,   35.4,   56.8,
      104,      00,   199103,   6.81,   56.8,   1.19,   1.19,   2.26,   1.19,     66,    275,   1.42,    .38,   1.39,   1.32,     .4,   -.15,   1.19,   45.2,   68.4,
      103,      00,   199104,    4.2,   56.8,   -.09,   2.76,   -.12,   2.39,     11,    296,    .34,    .52,    .48,   1.38,   1.34,   1.97,   1.56,   45.8,   67.8,
      107,      00,   199104,    .55,   48.6,    .31,  -1.17,   -.85,   -.19,     28,    443,  -1.11,     .5,   -.01,    .17,    .35,    .43,   -.46,   33.7,   63.5,
      106,      00,   199104,   5.62,   64.4,   1.64,   1.64,   3.26,   1.24,    130,     68,   1.94,   1.17,   1.05,   1.28,    .89,    .74,    1.6,   52.5,   76.3,
      104,      00,   199104,   4.86,   65.1,   1.35,   1.35,    .84,   1.35,    126,     94,    .91,   1.55,    .71,    .94,    .85,    .24,   1.27,   54.2,     76,
      102,      00,   199104,   4.22,   47.4,   2.63,   2.63,   2.46,   2.63,      0,    491,   1.76,   2.64,   1.92,   1.16,    .75,   1.58,    .24,   36.3,   58.6,
      105,      00,   199104,   2.58,   43.3,  -3.26,  -3.26,    .51,     -3,      3,    564,   1.38,   1.23,    .86,    .22,   -.49,   -.38,   -.76,   31.9,   54.7,
      108,      00,   199104,   3.41,   41.9,    .97,    .97,   2.12,    .97,      0,    561,   1.23,   1.02,    .46,   -.44,   -.26,   -.03,   -.59,   31.5,   52.4,
      109,      00,   199104,    .73,   49.1,  -4.09,  -4.09,   -.81,  -2.55,      7,    334,   -.71,   1.65,    .94,   -.69,   -.82,    -.5,  -1.32,   36.6,   61.7,
      101,      00,   199104,   3.48,   47.6,   -.56,   1.84,   -.77,    .87,      0,    423,     .1,    .63,   -.11,    .52,   1.47,   1.68,   1.67,   36.6,   58.6,
      102,      00,   199105,   4.56,   60.4,   2.74,   2.74,   1.12,   2.74,     76,    170,   1.03,   1.81,   2.42,   1.75,   1.03,   1.81,    .56,     50,   70.8,
      107,      00,   199105,   1.02,   58.1,    .16,  -1.17,   -.37,   -.32,     86,    225,   -.07,   -.71,    .33,   -.02,    .32,    .44,   -.32,   42.6,   73.5,
      105,      00,   199105,    3.9,   53.7,  -2.04,  -2.04,   2.66,    -.7,     49,    298,   1.35,   1.75,   1.68,   1.14,    .36,    .16,   -.25,   42.5,   64.9,
      101,      00,   199105,   3.03,   60.6,  -1.19,    .96,  -2.08,   -.76,     73,    105,   -.51,    -.3,     .2,    .43,    .77,    .94,   1.18,   47.8,   73.4,
      104,      00,   199105,   5.82,   73.2,    1.8,    1.8,   1.76,    1.8,    285,     12,   1.46,   1.62,   1.91,   1.65,   1.23,    .45,   1.47,   63.4,     83,
      108,      00,   199105,   3.36,   47.8,   1.76,   1.76,   2.66,   1.76,      1,    427,   1.26,   1.62,    1.5,   -.36,   -.18,    .02,   -.43,   37.3,   58.2,
      103,      00,   199105,   4.53,   68.8,   -.35,   2.21,    -.8,   1.49,    163,     65,    .21,     .3,    .43,    1.4,   1.31,   1.25,    1.5,   58.5,   79.1,
      106,      00,   199105,   5.29,   72.9,   1.87,   1.87,   1.18,   1.85,    296,      7,   1.16,   2.11,   1.49,   1.66,   1.39,    .78,   1.59,   62.2,   83.5,
      109,      00,   199105,   1.17,   54.9,  -3.23,  -3.23,   1.31,  -1.24,     19,    243,    .61,   -.22,   1.68,   -.25,   -.76,   -.74,  -1.32,   42.2,   67.6,
      105,      00,   199106,   3.73,   63.6,  -1.34,  -1.34,   1.49,    .55,    165,    108,    .89,   1.53,   1.77,   1.47,   1.13,    .61,    .21,   51.6,   75.7,
      106,      00,   199106,   3.92,   78.5,   1.92,   1.92,    .73,   1.92,    432,      0,    .32,    .92,   1.83,   1.56,   1.27,   1.18,   1.21,   67.5,   89.5,
      107,      00,   199106,   1.02,   66.8,    .18,  -1.01,    .13,   -.14,    202,     72,    .41,    .17,   -.45,   -.06,      0,    .62,   -.24,   51.4,   82.2,
      104,      00,   199106,   5.12,   76.1,   1.88,   1.88,    .79,   1.88,    349,      1,    .21,   1.11,   1.36,   1.85,   1.73,     .9,   1.03,   65.8,   86.5,
      103,      00,   199106,   2.42,   73.9,  -1.22,   1.08,  -2.72,   -.65,    261,      6,  -1.61,   -.81,   -.53,    -.4,   1.02,    .81,   1.08,   62.9,   84.9,
      101,      00,   199106,      2,     66,  -2.27,  -2.27,   -3.6,  -2.27,    141,     19,  -2.25,  -1.75,  -1.23,   -1.2,    .42,     .6,    .68,   53.4,   78.6,
      108,      00,   199106,   1.96,   54.4,   1.88,   1.88,     .9,   1.88,      5,    266,    .43,    1.2,   1.52,    .17,    .13,    .05,   -.27,   42.3,   66.5,
      109,      00,   199106,    .42,   64.5,  -2.56,  -2.56,   1.02,   -.27,     72,     93,    .07,    .44,   -.25,    .22,   -.76,   -.69,  -1.33,   50.1,   78.9,
      102,      00,   199106,   3.78,     69,   2.05,   2.05,  -1.22,   1.48,    173,     30,   -.22,     .5,   1.22,   1.25,   1.25,    .93,    .66,   57.7,   80.3,
      109,      00,   199107,    .26,   74.7,  -1.95,  -1.95,   1.04,    .57,    232,      5,   -.19,   -.11,    .35,    .94,    -.6,   -.73,  -1.32,   59.5,   89.9,
      107,      00,   199107,   2.18,   72.3,     .6,     .6,   1.31,     .6,    335,     15,    .58,    .66,    .48,    .21,    .29,    .43,   -.15,   58.1,   86.5,
      102,      00,   199107,   4.07,   69.6,   2.25,   2.25,   1.23,   2.13,    200,     17,    .58,    .18,    .71,   1.57,   1.28,    .98,    .95,   58.7,   80.4,
      104,      00,   199107,   6.98,     80,   2.23,   2.23,   1.64,   2.23,    468,      0,    .96,    .75,   1.34,   1.36,   1.45,   1.31,   1.04,   70.3,   89.7,
      101,      00,   199107,    3.1,   69.6,  -2.78,  -2.78,  -2.23,  -2.78,    251,      4,   -.97,  -2.05,  -1.79,   -1.4,    -.6,    .41,    .62,     58,   81.3,
      108,      00,   199107,    .53,   65.9,   2.05,   2.05,   1.11,   2.05,     87,     63,   -.18,     .2,   1.01,    .85,   -.14,    .01,   -.27,   50.6,   81.1,
      103,      00,   199107,   3.05,   76.6,  -1.79,  -1.79,  -2.09,  -1.79,    340,      0,     -1,  -1.62,  -1.06,   -.53,    .35,    .48,    .86,   65.3,   87.9,
      105,      00,   199107,   1.38,   68.9,  -1.37,  -1.37,   -.52,    .26,    216,     39,   -.98,    .16,    .91,   1.11,    .83,    .28,    .08,   54.5,   83.2,
      106,      00,   199107,    3.2,     81,   2.04,   2.04,    .95,   2.04,    524,      0,    .02,    .21,    .77,   1.15,   1.35,   1.05,   1.14,   69.4,   92.5,
